id,t,group,year,month,replace,miles
76,Dec-80,530875,1980,12,0,251584
76,Jan-81,530875,1981,1,0,254071
76,Feb-81,530875,1981,2,0,257187
76,Mar-81,530875,1981,3,0,259718
76,Apr-81,530875,1981,4,0,262674
76,May-81,530875,1981,5,0,265422
76,Jun-81,530875,1981,6,0,267842
76,Jul-81,530875,1981,7,0,270113
76,Aug-81,530875,1981,8,0,274230
76,Sep-81,530875,1981,9,0,277920
76,Oct-81,530875,1981,10,0,281634
76,Nov-81,530875,1981,11,0,286539
76,Dec-81,530875,1981,12,0,288729
76,Jan-82,530875,1982,1,0,290910
76,Feb-82,530875,1982,2,0,292217
76,Mar-82,530875,1982,3,0,292829
76,Apr-82,530875,1982,4,0,294127
76,May-82,530875,1982,5,0,296929
76,Jun-82,530875,1982,6,0,298852
76,Jul-82,530875,1982,7,0,301967
76,Aug-82,530875,1982,8,0,304484
76,Sep-82,530875,1982,9,0,306953
76,Oct-82,530875,1982,10,0,308481
76,Nov-82,530875,1982,11,0,310977
76,Dec-82,530875,1982,12,0,313299
76,Jan-83,530875,1983,1,0,314930
76,Feb-83,530875,1983,2,0,316671
76,Mar-83,530875,1983,3,0,318450
76,Apr-83,530875,1983,4,0,319408
76,May-83,530875,1983,5,0,321695
76,Jun-83,530875,1983,6,0,323574
76,Jul-83,530875,1983,7,0,325173
76,Aug-83,530875,1983,8,0,328462
76,Sep-83,530875,1983,9,0,330933
76,Oct-83,530875,1983,10,0,333043
76,Nov-83,530875,1983,11,0,334359
76,Dec-83,530875,1983,12,0,335295
76,Jan-84,530875,1984,1,0,337557
76,Feb-84,530875,1984,2,0,339842
76,Mar-84,530875,1984,3,0,341040
76,Apr-84,530875,1984,4,0,343009
76,May-84,530875,1984,5,0,344204
76,Jun-84,530875,1984,6,0,346041
76,Jul-84,530875,1984,7,0,347872
76,Aug-84,530875,1984,8,0,348876
76,Sep-84,530875,1984,9,0,350763
76,Oct-84,530875,1984,10,0,352623
76,Nov-84,530875,1984,11,0,353283
76,Dec-84,530875,1984,12,0,358615
76,Jan-85,530875,1985,1,0,361319
76,Feb-85,530875,1985,2,0,364393
76,Mar-85,530875,1985,3,1,365726
76,Apr-85,530875,1985,4,0,7211
76,May-85,530875,1985,5,0,9714
77,Sep-75,530875,1975,9,0,2372
77,Oct-75,530875,1975,10,0,2372
77,Nov-75,530875,1975,11,0,13604
77,Dec-75,530875,1975,12,0,19068
77,Jan-76,530875,1976,1,0,24388
77,Feb-76,530875,1976,2,0,29450
77,Mar-76,530875,1976,3,0,34842
77,Apr-76,530875,1976,4,0,40905
77,May-76,530875,1976,5,0,46814
77,Jun-76,530875,1976,6,0,52613
77,Jul-76,530875,1976,7,0,58957
77,Aug-76,530875,1976,8,0,64996
77,Sep-76,530875,1976,9,0,71098
77,Oct-76,530875,1976,10,0,74822
77,Nov-76,530875,1976,11,0,78855
77,Dec-76,530875,1976,12,0,83135
77,Jan-77,530875,1977,1,0,87943
77,Feb-77,530875,1977,2,0,92863
77,Mar-77,530875,1977,3,0,97533
77,Apr-77,530875,1977,4,0,102526
77,May-77,530875,1977,5,0,107303
77,Jun-77,530875,1977,6,0,112865
77,Jul-77,530875,1977,7,0,116509
77,Aug-77,530875,1977,8,0,119291
77,Sep-77,530875,1977,9,0,123324
77,Oct-77,530875,1977,10,0,126919
77,Nov-77,530875,1977,11,0,130226
77,Dec-77,530875,1977,12,0,133601
77,Jan-78,530875,1978,1,0,136707
77,Feb-78,530875,1978,2,0,140239
77,Mar-78,530875,1978,3,0,143196
77,Apr-78,530875,1978,4,0,146325
77,May-78,530875,1978,5,0,150179
77,Jun-78,530875,1978,6,0,155569
77,Jul-78,530875,1978,7,0,161454
77,Aug-78,530875,1978,8,0,165649
77,Sep-78,530875,1978,9,0,171424
77,Oct-78,530875,1978,10,0,176360
77,Nov-78,530875,1978,11,0,182306
77,Dec-78,530875,1978,12,0,187989
77,Jan-79,530875,1979,1,0,193795
77,Feb-79,530875,1979,2,0,198557
77,Mar-79,530875,1979,3,0,203255
77,Apr-79,530875,1979,4,0,208250
77,May-79,530875,1979,5,0,214231
77,Jun-79,530875,1979,6,0,219392
77,Jul-79,530875,1979,7,0,223164
77,Aug-79,530875,1979,8,0,227448
77,Sep-79,530875,1979,9,0,231781
77,Oct-79,530875,1979,10,0,235870
77,Nov-79,530875,1979,11,0,239374
77,Dec-79,530875,1979,12,0,242598
77,Jan-80,530875,1980,1,0,247194
77,Feb-80,530875,1980,2,0,251681
77,Mar-80,530875,1980,3,0,255246
77,Apr-80,530875,1980,4,0,258688
77,May-80,530875,1980,5,0,261161
77,Jun-80,530875,1980,6,0,262681
77,Jul-80,530875,1980,7,0,265996
77,Aug-80,530875,1980,8,0,268787
77,Sep-80,530875,1980,9,0,272196
77,Oct-80,530875,1980,10,0,273010
77,Nov-80,530875,1980,11,0,275374
77,Dec-80,530875,1980,12,1,279367
77,Jan-81,530875,1981,1,0,7562
77,Feb-81,530875,1981,2,0,11073
77,Mar-81,530875,1981,3,0,14066
77,Apr-81,530875,1981,4,0,17479
77,May-81,530875,1981,5,0,19751
77,Jun-81,530875,1981,6,0,20977
77,Jul-81,530875,1981,7,0,21697
77,Aug-81,530875,1981,8,0,23363
77,Sep-81,530875,1981,9,0,26981
77,Oct-81,530875,1981,10,0,30867
77,Nov-81,530875,1981,11,0,35183
77,Dec-81,530875,1981,12,0,38901
77,Jan-82,530875,1982,1,0,41203
77,Feb-82,530875,1982,2,0,43885
77,Mar-82,530875,1982,3,0,44566
77,Apr-82,530875,1982,4,0,46584
77,May-82,530875,1982,5,0,48136
77,Jun-82,530875,1982,6,0,50506
77,Jul-82,530875,1982,7,0,52927
77,Aug-82,530875,1982,8,0,55645
77,Sep-82,530875,1982,9,0,58738
77,Oct-82,530875,1982,10,0,60860
77,Nov-82,530875,1982,11,0,63136
77,Dec-82,530875,1982,12,0,65285
77,Jan-83,530875,1983,1,0,67129
77,Feb-83,530875,1983,2,0,69178
77,Mar-83,530875,1983,3,0,71369
77,Apr-83,530875,1983,4,0,73310
77,May-83,530875,1983,5,0,75497
77,Jun-83,530875,1983,6,0,77157
77,Jul-83,530875,1983,7,0,80508
77,Aug-83,530875,1983,8,0,83202
77,Sep-83,530875,1983,9,0,85472
77,Oct-83,530875,1983,10,0,88135
77,Nov-83,530875,1983,11,0,90313
77,Dec-83,530875,1983,12,0,92106
77,Jan-84,530875,1984,1,0,94884
77,Feb-84,530875,1984,2,0,97085
77,Mar-84,530875,1984,3,0,99583
77,Apr-84,530875,1984,4,0,101246
77,May-84,530875,1984,5,0,103320
77,Jun-84,530875,1984,6,0,105491
77,Jul-84,530875,1984,7,0,107875
77,Aug-84,530875,1984,8,0,110180
77,Sep-84,530875,1984,9,0,112924
77,Oct-84,530875,1984,10,0,114902
77,Nov-84,530875,1984,11,0,117257
77,Dec-84,530875,1984,12,0,119040
77,Jan-85,530875,1985,1,0,121130
77,Feb-85,530875,1985,2,0,123328
77,Mar-85,530875,1985,3,0,124729
77,Apr-85,530875,1985,4,0,127319
77,May-85,530875,1985,5,0,129379
78,Sep-75,530875,1975,9,0,2487
78,Oct-75,530875,1975,10,0,2487
78,Nov-75,530875,1975,11,0,11660
78,Dec-75,530875,1975,12,0,15498
78,Jan-76,530875,1976,1,0,20069
78,Feb-76,530875,1976,2,0,24395
78,Mar-76,530875,1976,3,0,28369
78,Apr-76,530875,1976,4,0,33143
78,May-76,530875,1976,5,0,37608
78,Jun-76,530875,1976,6,0,42295
78,Jul-76,530875,1976,7,0,47933
78,Aug-76,530875,1976,8,0,53880
78,Sep-76,530875,1976,9,0,59851
78,Oct-76,530875,1976,10,0,62573
78,Nov-76,530875,1976,11,0,66707
78,Dec-76,530875,1976,12,0,71273
78,Jan-77,530875,1977,1,0,75348
78,Feb-77,530875,1977,2,0,80419
78,Mar-77,530875,1977,3,0,84894
78,Apr-77,530875,1977,4,0,89918
78,May-77,530875,1977,5,0,94468
78,Jun-77,530875,1977,6,0,98670
78,Jul-77,530875,1977,7,0,103144
78,Aug-77,530875,1977,8,0,107773
78,Sep-77,530875,1977,9,0,111627
78,Oct-77,530875,1977,10,0,116528
78,Nov-77,530875,1977,11,1,120709
78,Dec-77,530875,1977,12,0,3653
78,Jan-78,530875,1978,1,0,8090
78,Feb-78,530875,1978,2,0,11151
78,Mar-78,530875,1978,3,0,14217
78,Apr-78,530875,1978,4,0,17344
78,May-78,530875,1978,5,0,20681
78,Jun-78,530875,1978,6,0,23616
78,Jul-78,530875,1978,7,0,26476
78,Aug-78,530875,1978,8,0,29997
78,Sep-78,530875,1978,9,0,33607
78,Oct-78,530875,1978,10,0,39729
78,Nov-78,530875,1978,11,0,45414
78,Dec-78,530875,1978,12,0,51543
78,Jan-79,530875,1979,1,0,57129
78,Feb-79,530875,1979,2,0,62216
78,Mar-79,530875,1979,3,0,66570
78,Apr-79,530875,1979,4,0,71103
78,May-79,530875,1979,5,0,76717
78,Jun-79,530875,1979,6,0,81983
78,Jul-79,530875,1979,7,0,86572
78,Aug-79,530875,1979,8,0,90385
78,Sep-79,530875,1979,9,0,94651
78,Oct-79,530875,1979,10,0,98237
78,Nov-79,530875,1979,11,0,103000
78,Dec-79,530875,1979,12,0,106541
78,Jan-80,530875,1980,1,0,110559
78,Feb-80,530875,1980,2,0,114263
78,Mar-80,530875,1980,3,0,117358
78,Apr-80,530875,1980,4,0,121669
78,May-80,530875,1980,5,0,124324
78,Jun-80,530875,1980,6,0,125319
78,Jul-80,530875,1980,7,0,128220
78,Aug-80,530875,1980,8,0,131016
78,Sep-80,530875,1980,9,0,132286
78,Oct-80,530875,1980,10,0,135211
78,Nov-80,530875,1980,11,0,138130
78,Dec-80,530875,1980,12,0,140571
78,Jan-81,530875,1981,1,0,143927
78,Feb-81,530875,1981,2,0,146488
78,Mar-81,530875,1981,3,0,148806
78,Apr-81,530875,1981,4,0,150144
78,May-81,530875,1981,5,0,151995
78,Jun-81,530875,1981,6,0,154362
78,Jul-81,530875,1981,7,0,156525
78,Aug-81,530875,1981,8,0,159100
78,Sep-81,530875,1981,9,0,162408
78,Oct-81,530875,1981,10,0,163961
78,Nov-81,530875,1981,11,0,166172
78,Dec-81,530875,1981,12,0,167648
78,Jan-82,530875,1982,1,0,168858
78,Feb-82,530875,1982,2,0,170128
78,Mar-82,530875,1982,3,0,170128
78,Apr-82,530875,1982,4,0,171285
78,May-82,530875,1982,5,1,294202
78,Jun-82,530875,1982,6,0,2287
78,Jul-82,530875,1982,7,0,4681
78,Aug-82,530875,1982,8,0,6768
78,Sep-82,530875,1982,9,0,8477
78,Oct-82,530875,1982,10,0,9230
78,Nov-82,530875,1982,11,0,11251
78,Dec-82,530875,1982,12,0,14505
78,Jan-83,530875,1983,1,0,16026
78,Feb-83,530875,1983,2,0,18562
78,Mar-83,530875,1983,3,0,20531
78,Apr-83,530875,1983,4,0,23368
78,May-83,530875,1983,5,0,25756
78,Jun-83,530875,1983,6,0,28008
78,Jul-83,530875,1983,7,0,30004
78,Aug-83,530875,1983,8,0,31051
78,Sep-83,530875,1983,9,0,32123
78,Oct-83,530875,1983,10,0,34124
78,Nov-83,530875,1983,11,0,35884
78,Dec-83,530875,1983,12,0,37355
78,Jan-84,530875,1984,1,0,38823
78,Feb-84,530875,1984,2,0,42360
78,Mar-84,530875,1984,3,0,43927
78,Apr-84,530875,1984,4,0,45550
78,May-84,530875,1984,5,0,47317
78,Jun-84,530875,1984,6,0,47930
78,Jul-84,530875,1984,7,0,51232
78,Aug-84,530875,1984,8,0,52820
78,Sep-84,530875,1984,9,0,54864
78,Oct-84,530875,1984,10,0,57201
78,Nov-84,530875,1984,11,0,59786
78,Dec-84,530875,1984,12,0,60775
78,Jan-85,530875,1985,1,0,62208
78,Feb-85,530875,1985,2,0,63966
78,Mar-85,530875,1985,3,0,65128
78,Apr-85,530875,1985,4,0,66883
78,May-85,530875,1985,5,0,69164
79,Sep-75,530875,1975,9,0,1954
79,Oct-75,530875,1975,10,0,1954
79,Nov-75,530875,1975,11,0,13579
79,Dec-75,530875,1975,12,0,17056
79,Jan-76,530875,1976,1,0,21365
79,Feb-76,530875,1976,2,0,25807
79,Mar-76,530875,1976,3,0,29375
79,Apr-76,530875,1976,4,0,34463
79,May-76,530875,1976,5,0,38932
79,Jun-76,530875,1976,6,0,43930
79,Jul-76,530875,1976,7,0,48757
79,Aug-76,530875,1976,8,0,53809
79,Sep-76,530875,1976,9,0,58877
79,Oct-76,530875,1976,10,0,63720
79,Nov-76,530875,1976,11,0,68805
79,Dec-76,530875,1976,12,0,73835
79,Jan-77,530875,1977,1,0,79124
79,Feb-77,530875,1977,2,0,84381
79,Mar-77,530875,1977,3,0,88799
79,Apr-77,530875,1977,4,0,93368
79,May-77,530875,1977,5,0,98382
79,Jun-77,530875,1977,6,0,103661
79,Jul-77,530875,1977,7,0,109105
79,Aug-77,530875,1977,8,0,115267
79,Sep-77,530875,1977,9,0,120067
79,Oct-77,530875,1977,10,0,125062
79,Nov-77,530875,1977,11,0,129267
79,Dec-77,530875,1977,12,0,134291
79,Jan-78,530875,1978,1,0,137171
79,Feb-78,530875,1978,2,0,141608
79,Mar-78,530875,1978,3,0,145252
79,Apr-78,530875,1978,4,0,150168
79,May-78,530875,1978,5,0,154064
79,Jun-78,530875,1978,6,0,158408
79,Jul-78,530875,1978,7,0,162925
79,Aug-78,530875,1978,8,0,165504
79,Sep-78,530875,1978,9,0,169797
79,Oct-78,530875,1978,10,0,175410
79,Nov-78,530875,1978,11,0,180488
79,Dec-78,530875,1978,12,0,185493
79,Jan-79,530875,1979,1,0,190774
79,Feb-79,530875,1979,2,0,195182
79,Mar-79,530875,1979,3,0,199920
79,Apr-79,530875,1979,4,0,203543
79,May-79,530875,1979,5,0,207505
79,Jun-79,530875,1979,6,0,210799
79,Jul-79,530875,1979,7,0,213997
79,Aug-79,530875,1979,8,0,216169
79,Sep-79,530875,1979,9,0,218751
79,Oct-79,530875,1979,10,0,222716
79,Nov-79,530875,1979,11,0,225129
79,Dec-79,530875,1979,12,0,228060
79,Jan-80,530875,1980,1,0,232205
79,Feb-80,530875,1980,2,0,235089
79,Mar-80,530875,1980,3,0,240103
79,Apr-80,530875,1980,4,0,244428
79,May-80,530875,1980,5,0,247432
79,Jun-80,530875,1980,6,0,248630
79,Jul-80,530875,1980,7,0,251383
79,Aug-80,530875,1980,8,0,254152
79,Sep-80,530875,1980,9,0,256560
79,Oct-80,530875,1980,10,0,259255
79,Nov-80,530875,1980,11,0,261729
79,Dec-80,530875,1980,12,0,265042
79,Jan-81,530875,1981,1,0,267542
79,Feb-81,530875,1981,2,0,270864
79,Mar-81,530875,1981,3,0,273874
79,Apr-81,530875,1981,4,0,277060
79,May-81,530875,1981,5,0,280504
79,Jun-81,530875,1981,6,0,283962
79,Jul-81,530875,1981,7,0,288414
79,Aug-81,530875,1981,8,0,290363
79,Sep-81,530875,1981,9,0,290363
79,Oct-81,530875,1981,10,0,291402
79,Nov-81,530875,1981,11,0,297189
79,Dec-81,530875,1981,12,1,299281
79,Jan-82,530875,1982,1,0,8344
79,Feb-82,530875,1982,2,0,10785
79,Mar-82,530875,1982,3,0,12163
79,Apr-82,530875,1982,4,0,12963
79,May-82,530875,1982,5,0,15227
79,Jun-82,530875,1982,6,0,16841
79,Jul-82,530875,1982,7,0,19926
79,Aug-82,530875,1982,8,0,22311
79,Sep-82,530875,1982,9,0,24938
79,Oct-82,530875,1982,10,0,27811
79,Nov-82,530875,1982,11,0,30427
79,Dec-82,530875,1982,12,0,33383
79,Jan-83,530875,1983,1,0,34713
79,Feb-83,530875,1983,2,0,36513
79,Mar-83,530875,1983,3,0,38259
79,Apr-83,530875,1983,4,0,40434
79,May-83,530875,1983,5,0,42248
79,Jun-83,530875,1983,6,0,43665
79,Jul-83,530875,1983,7,0,45932
79,Aug-83,530875,1983,8,0,47963
79,Sep-83,530875,1983,9,0,50226
79,Oct-83,530875,1983,10,0,52402
79,Nov-83,530875,1983,11,0,54193
79,Dec-83,530875,1983,12,0,56078
79,Jan-84,530875,1984,1,0,58244
79,Feb-84,530875,1984,2,0,60501
79,Mar-84,530875,1984,3,0,62063
79,Apr-84,530875,1984,4,0,64199
79,May-84,530875,1984,5,0,66447
79,Jun-84,530875,1984,6,0,68253
79,Jul-84,530875,1984,7,0,71288
79,Aug-84,530875,1984,8,0,73289
79,Sep-84,530875,1984,9,0,75194
79,Oct-84,530875,1984,10,0,76638
79,Nov-84,530875,1984,11,0,79126
79,Dec-84,530875,1984,12,0,80870
79,Jan-85,530875,1985,1,0,82705
79,Feb-85,530875,1985,2,0,85211
79,Mar-85,530875,1985,3,0,86784
79,Apr-85,530875,1985,4,0,89703
79,May-85,530875,1985,5,0,91786
80,Sep-75,530875,1975,9,0,741
80,Oct-75,530875,1975,10,0,741
80,Nov-75,530875,1975,11,0,9059
80,Dec-75,530875,1975,12,0,14100
80,Jan-76,530875,1976,1,0,18918
80,Feb-76,530875,1976,2,0,23108
80,Mar-76,530875,1976,3,0,27409
80,Apr-76,530875,1976,4,0,31460
80,May-76,530875,1976,5,0,36282
80,Jun-76,530875,1976,6,0,40469
80,Jul-76,530875,1976,7,0,45028
80,Aug-76,530875,1976,8,0,49282
80,Sep-76,530875,1976,9,0,54088
80,Oct-76,530875,1976,10,0,58250
80,Nov-76,530875,1976,11,0,62577
80,Dec-76,530875,1976,12,0,67105
80,Jan-77,530875,1977,1,0,70757
80,Feb-77,530875,1977,2,0,74287
80,Mar-77,530875,1977,3,0,78173
80,Apr-77,530875,1977,4,0,81856
80,May-77,530875,1977,5,0,85345
80,Jun-77,530875,1977,6,0,89024
80,Jul-77,530875,1977,7,0,92732
80,Aug-77,530875,1977,8,0,96956
80,Sep-77,530875,1977,9,0,100861
80,Oct-77,530875,1977,10,0,105204
80,Nov-77,530875,1977,11,0,109920
80,Dec-77,530875,1977,12,0,114296
80,Jan-78,530875,1978,1,0,118750
80,Feb-78,530875,1978,2,0,123171
80,Mar-78,530875,1978,3,0,127795
80,Apr-78,530875,1978,4,0,133401
80,May-78,530875,1978,5,0,137506
80,Jun-78,530875,1978,6,0,142381
80,Jul-78,530875,1978,7,0,147445
80,Aug-78,530875,1978,8,0,151890
80,Sep-78,530875,1978,9,0,157347
80,Oct-78,530875,1978,10,0,161800
80,Nov-78,530875,1978,11,0,167325
80,Dec-78,530875,1978,12,0,172730
80,Jan-79,530875,1979,1,0,177300
80,Feb-79,530875,1979,2,0,182394
80,Mar-79,530875,1979,3,0,186273
80,Apr-79,530875,1979,4,0,191378
80,May-79,530875,1979,5,0,195036
80,Jun-79,530875,1979,6,0,198876
80,Jul-79,530875,1979,7,0,202036
80,Aug-79,530875,1979,8,0,205598
80,Sep-79,530875,1979,9,0,209191
80,Oct-79,530875,1979,10,0,212708
80,Nov-79,530875,1979,11,0,216994
80,Dec-79,530875,1979,12,0,219988
80,Jan-80,530875,1980,1,0,223894
80,Feb-80,530875,1980,2,0,227939
80,Mar-80,530875,1980,3,0,231862
80,Apr-80,530875,1980,4,0,235494
80,May-80,530875,1980,5,0,238751
80,Jun-80,530875,1980,6,0,240482
80,Jul-80,530875,1980,7,0,243877
80,Aug-80,530875,1980,8,0,247293
80,Sep-80,530875,1980,9,0,250491
80,Oct-80,530875,1980,10,0,253697
80,Nov-80,530875,1980,11,0,256868
80,Dec-80,530875,1980,12,0,259408
80,Jan-81,530875,1981,1,0,261696
80,Feb-81,530875,1981,2,0,264129
80,Mar-81,530875,1981,3,0,267258
80,Apr-81,530875,1981,4,0,270593
80,May-81,530875,1981,5,0,273600
80,Jun-81,530875,1981,6,0,277238
80,Jul-81,530875,1981,7,0,280621
80,Aug-81,530875,1981,8,0,283192
80,Sep-81,530875,1981,9,0,286260
80,Oct-81,530875,1981,10,0,289632
80,Nov-81,530875,1981,11,0,291994
80,Dec-81,530875,1981,12,0,296389
80,Jan-82,530875,1982,1,0,300008
80,Feb-82,530875,1982,2,0,303768
80,Mar-82,530875,1982,3,0,305156
80,Apr-82,530875,1982,4,0,308048
80,May-82,530875,1982,5,0,310209
80,Jun-82,530875,1982,6,0,312403
80,Jul-82,530875,1982,7,0,315106
80,Aug-82,530875,1982,8,0,317748
80,Sep-82,530875,1982,9,0,320199
80,Oct-82,530875,1982,10,0,322913
80,Nov-82,530875,1982,11,0,325324
80,Dec-82,530875,1982,12,0,327702
80,Jan-83,530875,1983,1,0,329394
80,Feb-83,530875,1983,2,0,331127
80,Mar-83,530875,1983,3,0,333010
80,Apr-83,530875,1983,4,0,335548
80,May-83,530875,1983,5,0,337265
80,Jun-83,530875,1983,6,0,339444
80,Jul-83,530875,1983,7,0,341496
80,Aug-83,530875,1983,8,0,342999
80,Sep-83,530875,1983,9,0,344936
80,Oct-83,530875,1983,10,0,346843
80,Nov-83,530875,1983,11,0,348267
80,Dec-83,530875,1983,12,0,349580
80,Jan-84,530875,1984,1,0,351927
80,Feb-84,530875,1984,2,0,355404
80,Mar-84,530875,1984,3,0,356449
80,Apr-84,530875,1984,4,0,358813
80,May-84,530875,1984,5,0,359895
80,Jun-84,530875,1984,6,0,361830
80,Jul-84,530875,1984,7,1,363006
80,Aug-84,530875,1984,8,0,1827
80,Sep-84,530875,1984,9,0,3508
80,Oct-84,530875,1984,10,0,6079
80,Nov-84,530875,1984,11,0,8691
80,Dec-84,530875,1984,12,0,12393
80,Jan-85,530875,1985,1,0,13382
80,Feb-85,530875,1985,2,0,16512
80,Mar-85,530875,1985,3,0,19269
80,Apr-85,530875,1985,4,0,21627
80,May-85,530875,1985,5,0,23953
81,Sep-75,530875,1975,9,0,1462
81,Oct-75,530875,1975,10,0,1462
81,Nov-75,530875,1975,11,0,7143
81,Dec-75,530875,1975,12,0,8677
81,Jan-76,530875,1976,1,0,10942
81,Feb-76,530875,1976,2,0,12787
81,Mar-76,530875,1976,3,0,14576
81,Apr-76,530875,1976,4,0,17044
81,May-76,530875,1976,5,0,18927
81,Jun-76,530875,1976,6,0,21015
81,Jul-76,530875,1976,7,0,22165
81,Aug-76,530875,1976,8,0,22229
81,Sep-76,530875,1976,9,0,22498
81,Oct-76,530875,1976,10,0,25011
81,Nov-76,530875,1976,11,0,27881
81,Dec-76,530875,1976,12,0,31338
81,Jan-77,530875,1977,1,0,34405
81,Feb-77,530875,1977,2,0,37745
81,Mar-77,530875,1977,3,0,40739
81,Apr-77,530875,1977,4,0,44294
81,May-77,530875,1977,5,0,47703
81,Jun-77,530875,1977,6,0,51193
81,Jul-77,530875,1977,7,0,54070
81,Aug-77,530875,1977,8,0,55620
81,Sep-77,530875,1977,9,0,57681
81,Oct-77,530875,1977,10,0,61760
81,Nov-77,530875,1977,11,0,65492
81,Dec-77,530875,1977,12,0,67959
81,Jan-78,530875,1978,1,0,71505
81,Feb-78,530875,1978,2,0,75691
81,Mar-78,530875,1978,3,0,80633
81,Apr-78,530875,1978,4,0,85804
81,May-78,530875,1978,5,0,90162
81,Jun-78,530875,1978,6,0,95599
81,Jul-78,530875,1978,7,0,100732
81,Aug-78,530875,1978,8,0,105872
81,Sep-78,530875,1978,9,0,111139
81,Oct-78,530875,1978,10,0,115703
81,Nov-78,530875,1978,11,0,121305
81,Dec-78,530875,1978,12,0,126458
81,Jan-79,530875,1979,1,0,130281
81,Feb-79,530875,1979,2,0,135341
81,Mar-79,530875,1979,3,0,140574
81,Apr-79,530875,1979,4,0,146848
81,May-79,530875,1979,5,0,150559
81,Jun-79,530875,1979,6,0,153515
81,Jul-79,530875,1979,7,0,155969
81,Aug-79,530875,1979,8,0,158592
81,Sep-79,530875,1979,9,0,160576
81,Oct-79,530875,1979,10,0,164449
81,Nov-79,530875,1979,11,0,169124
81,Dec-79,530875,1979,12,0,172036
81,Jan-80,530875,1980,1,0,176071
81,Feb-80,530875,1980,2,0,180947
81,Mar-80,530875,1980,3,0,185301
81,Apr-80,530875,1980,4,0,189183
81,May-80,530875,1980,5,0,192129
81,Jun-80,530875,1980,6,0,193151
81,Jul-80,530875,1980,7,0,196272
81,Aug-80,530875,1980,8,0,198857
81,Sep-80,530875,1980,9,0,201845
81,Oct-80,530875,1980,10,0,204330
81,Nov-80,530875,1980,11,0,207077
81,Dec-80,530875,1980,12,0,209426
81,Jan-81,530875,1981,1,0,211207
81,Feb-81,530875,1981,2,0,211544
81,Mar-81,530875,1981,3,0,211544
81,Apr-81,530875,1981,4,1,212915
81,May-81,530875,1981,5,0,4606
81,Jun-81,530875,1981,6,0,9045
81,Jul-81,530875,1981,7,0,12557
81,Aug-81,530875,1981,8,0,15578
81,Sep-81,530875,1981,9,0,18742
81,Oct-81,530875,1981,10,0,20859
81,Nov-81,530875,1981,11,0,24374
81,Dec-81,530875,1981,12,0,27836
81,Jan-82,530875,1982,1,0,27836
81,Feb-82,530875,1982,2,0,27836
81,Mar-82,530875,1982,3,0,27836
81,Apr-82,530875,1982,4,0,27836
81,May-82,530875,1982,5,0,27944
81,Jun-82,530875,1982,6,0,30194
81,Jul-82,530875,1982,7,0,33598
81,Aug-82,530875,1982,8,0,36190
81,Sep-82,530875,1982,9,0,38824
81,Oct-82,530875,1982,10,0,40306
81,Nov-82,530875,1982,11,0,41818
81,Dec-82,530875,1982,12,0,44220
81,Jan-83,530875,1983,1,0,45750
81,Feb-83,530875,1983,2,0,47842
81,Mar-83,530875,1983,3,0,49447
81,Apr-83,530875,1983,4,0,51821
81,May-83,530875,1983,5,0,53388
81,Jun-83,530875,1983,6,0,54945
81,Jul-83,530875,1983,7,0,57373
81,Aug-83,530875,1983,8,0,59504
81,Sep-83,530875,1983,9,0,60551
81,Oct-83,530875,1983,10,0,62891
81,Nov-83,530875,1983,11,0,64676
81,Dec-83,530875,1983,12,0,66363
81,Jan-84,530875,1984,1,0,68117
81,Feb-84,530875,1984,2,0,69697
81,Mar-84,530875,1984,3,0,71210
81,Apr-84,530875,1984,4,0,72713
81,May-84,530875,1984,5,0,74037
81,Jun-84,530875,1984,6,0,75698
81,Jul-84,530875,1984,7,0,78291
81,Aug-84,530875,1984,8,0,80116
81,Sep-84,530875,1984,9,0,81643
81,Oct-84,530875,1984,10,0,83611
81,Nov-84,530875,1984,11,0,85642
81,Dec-84,530875,1984,12,0,86803
81,Jan-85,530875,1985,1,0,88720
81,Feb-85,530875,1985,2,0,91276
81,Mar-85,530875,1985,3,0,93276
81,Apr-85,530875,1985,4,0,95616
81,May-85,530875,1985,5,0,97089
82,Sep-75,530875,1975,9,0,1321
82,Oct-75,530875,1975,10,0,1321
82,Nov-75,530875,1975,11,0,6770
82,Dec-75,530875,1975,12,0,8604
82,Jan-76,530875,1976,1,0,11247
82,Feb-76,530875,1976,2,0,13704
82,Mar-76,530875,1976,3,0,16067
82,Apr-76,530875,1976,4,0,18758
82,May-76,530875,1976,5,0,21050
82,Jun-76,530875,1976,6,0,23443
82,Jul-76,530875,1976,7,0,26098
82,Aug-76,530875,1976,8,0,29844
82,Sep-76,530875,1976,9,0,33414
82,Oct-76,530875,1976,10,0,37106
82,Nov-76,530875,1976,11,0,39918
82,Dec-76,530875,1976,12,0,41607
82,Jan-77,530875,1977,1,0,43354
82,Feb-77,530875,1977,2,0,46866
82,Mar-77,530875,1977,3,0,49790
82,Apr-77,530875,1977,4,0,52117
82,May-77,530875,1977,5,0,54510
82,Jun-77,530875,1977,6,0,56197
82,Jul-77,530875,1977,7,0,60121
82,Aug-77,530875,1977,8,0,64643
82,Sep-77,530875,1977,9,0,69912
82,Oct-77,530875,1977,10,0,71499
82,Nov-77,530875,1977,11,0,75070
82,Dec-77,530875,1977,12,0,77722
82,Jan-78,530875,1978,1,0,81732
82,Feb-78,530875,1978,2,0,84072
82,Mar-78,530875,1978,3,0,87908
82,Apr-78,530875,1978,4,0,91778
