id,t,model,purchase_date,data_begins,miles,d,miles_repl,repl_1,odo_repl_1,repl_2,odo_repl_2
4254,Dec-78,A452372,Feb-72,Dec-74,214328,0,,Mar-76,168400,,
4254,Jan-79,A452372,Feb-72,Dec-74,216432,0,,Mar-76,168400,,
4254,Feb-79,A452372,Feb-72,Dec-74,218482,0,,Mar-76,168400,,
4254,Mar-79,A452372,Feb-72,Dec-74,220433,0,,Mar-76,168400,,
4254,Apr-79,A452372,Feb-72,Dec-74,222438,0,,Mar-76,168400,,
4254,May-79,A452372,Feb-72,Dec-74,225380,0,,Mar-76,168400,,
4254,Jun-79,A452372,Feb-72,Dec-74,227620,0,,Mar-76,168400,,
4254,Jul-79,A452372,Feb-72,Dec-74,228969,0,,Mar-76,168400,,
4254,Aug-79,A452372,Feb-72,Dec-74,230652,0,,Mar-76,168400,,
4254,Sep-79,A452372,Feb-72,Dec-74,232260,0,,Mar-76,168400,,
4254,Oct-79,A452372,Feb-72,Dec-74,233000,0,,Mar-76,168400,,
4254,Nov-79,A452372,Feb-72,Dec-74,233413,0,,Mar-76,168400,,
4254,Dec-79,A452372,Feb-72,Dec-74,234260,0,,Mar-76,168400,,
4254,Jan-80,A452372,Feb-72,Dec-74,234748,0,,Mar-76,168400,,
4254,Feb-80,A452372,Feb-72,Dec-74,235384,0,,Mar-76,168400,,
4254,Mar-80,A452372,Feb-72,Dec-74,237528,0,,Mar-76,168400,,
4254,Apr-80,A452372,Feb-72,Dec-74,239614,0,,Mar-76,168400,,
4254,May-80,A452372,Feb-72,Dec-74,242059,0,,Mar-76,168400,,
4254,Jun-80,A452372,Feb-72,Dec-74,243150,0,,Mar-76,168400,,
4254,Jul-80,A452372,Feb-72,Dec-74,246363,0,,Mar-76,168400,,
4254,Aug-80,A452372,Feb-72,Dec-74,249257,0,,Mar-76,168400,,
4254,Sep-80,A452372,Feb-72,Dec-74,252666,0,,Mar-76,168400,,
4254,Oct-80,A452372,Feb-72,Dec-74,255407,0,,Mar-76,168400,,
4254,Nov-80,A452372,Feb-72,Dec-74,258145,0,,Mar-76,168400,,
4254,Dec-80,A452372,Feb-72,Dec-74,260913,0,,Mar-76,168400,,
4254,Jan-81,A452372,Feb-72,Dec-74,262538,0,,Mar-76,168400,,
4254,Feb-81,A452372,Feb-72,Dec-74,264841,0,,Mar-76,168400,,
4254,Mar-81,A452372,Feb-72,Dec-74,266374,0,,Mar-76,168400,,
4254,Apr-81,A452372,Feb-72,Dec-74,268272,0,,Mar-76,168400,,
4254,May-81,A452372,Feb-72,Dec-74,269402,0,,Mar-76,168400,,
4254,Jun-81,A452372,Feb-72,Dec-74,270599,0,,Mar-76,168400,,
4254,Jul-81,A452372,Feb-72,Dec-74,271888,0,,Mar-76,168400,,
4254,Aug-81,A452372,Feb-72,Dec-74,273380,0,,Mar-76,168400,,
4254,Sep-81,A452372,Feb-72,Dec-74,274931,0,,Mar-76,168400,,
4254,Oct-81,A452372,Feb-72,Dec-74,275956,0,,Mar-76,168400,,
4254,Nov-81,A452372,Feb-72,Dec-74,276679,0,,Mar-76,168400,,
4254,Dec-81,A452372,Feb-72,Dec-74,277444,0,,Mar-76,168400,,
4254,Jan-82,A452372,Feb-72,Dec-74,278493,0,,Mar-76,168400,,
4254,Feb-82,A452372,Feb-72,Dec-74,280715,0,,Mar-76,168400,,
4254,Mar-82,A452372,Feb-72,Dec-74,281639,0,,Mar-76,168400,,
4254,Apr-82,A452372,Feb-72,Dec-74,283585,0,,Mar-76,168400,,
4254,May-82,A452372,Feb-72,Dec-74,285257,0,,Mar-76,168400,,
4254,Jun-82,A452372,Feb-72,Dec-74,286836,0,,Mar-76,168400,,
4254,Jul-82,A452372,Feb-72,Dec-74,288536,0,,Mar-76,168400,,
4254,Aug-82,A452372,Feb-72,Dec-74,290301,0,,Mar-76,168400,,
4254,Sep-82,A452372,Feb-72,Dec-74,291787,0,,Mar-76,168400,,
4254,Oct-82,A452372,Feb-72,Dec-74,293484,0,,Mar-76,168400,,
4254,Nov-82,A452372,Feb-72,Dec-74,295011,0,,Mar-76,168400,,
4254,Dec-82,A452372,Feb-72,Dec-74,297051,0,,Mar-76,168400,,
4254,Jan-83,A452372,Feb-72,Dec-74,298343,0,,Mar-76,168400,,
4254,Feb-83,A452372,Feb-72,Dec-74,300156,0,,Mar-76,168400,,
4254,Mar-83,A452372,Feb-72,Dec-74,301990,0,,Mar-76,168400,,
4254,Apr-83,A452372,Feb-72,Dec-74,303488,0,,Mar-76,168400,,
4254,May-83,A452372,Feb-72,Dec-74,304861,0,,Mar-76,168400,,
4254,Jun-83,A452372,Feb-72,Dec-74,306430,0,,Mar-76,168400,,
4254,Jul-83,A452372,Feb-72,Dec-74,307365,0,,Mar-76,168400,,
4254,Aug-83,A452372,Feb-72,Dec-74,307610,0,,Mar-76,168400,,
4254,Sep-83,A452372,Feb-72,Dec-74,308012,0,,Mar-76,168400,,
4254,Oct-83,A452372,Feb-72,Dec-74,309084,0,,Mar-76,168400,,
4254,Nov-83,A452372,Feb-72,Dec-74,309790,0,,Mar-76,168400,,
4254,Dec-83,A452372,Feb-72,Dec-74,310481,0,,Mar-76,168400,,
4254,Jan-84,A452372,Feb-72,Dec-74,311836,0,,Mar-76,168400,,
4254,Feb-84,A452372,Feb-72,Dec-74,312699,0,,Mar-76,168400,,
4254,Mar-84,A452372,Feb-72,Dec-74,312699,0,,Mar-76,168400,,
4254,Apr-84,A452372,Feb-72,Dec-74,312699,0,,Mar-76,168400,,
4254,May-84,A452372,Feb-72,Dec-74,312816,0,,Mar-76,168400,,
4254,Jun-84,A452372,Feb-72,Dec-74,314149,0,,Mar-76,168400,,
4254,Jul-84,A452372,Feb-72,Dec-74,316009,0,,Mar-76,168400,,
4254,Aug-84,A452372,Feb-72,Dec-74,318684,0,,Mar-76,168400,,
4254,Sep-84,A452372,Feb-72,Dec-74,320399,0,,Mar-76,168400,,
4254,Oct-84,A452372,Feb-72,Dec-74,321478,0,,Mar-76,168400,,
4254,Nov-84,A452372,Feb-72,Dec-74,321775,0,,Mar-76,168400,,
4254,Dec-84,A452372,Feb-72,Dec-74,322331,0,,Mar-76,168400,,
4254,Jan-85,A452372,Feb-72,Dec-74,323491,0,,Mar-76,168400,,
4254,Feb-85,A452372,Feb-72,Dec-74,324465,0,,Mar-76,168400,,
4254,Mar-85,A452372,Feb-72,Dec-74,324724,0,,Mar-76,168400,,
4254,Apr-85,A452372,Feb-72,Dec-74,324727,0,,Mar-76,168400,,
4254,May-85,A452372,Feb-72,Dec-74,326886,0,,Mar-76,168400,,
4255,Dec-74,A452372,Feb-72,Dec-74,72254,0,,Jan-76,132000,,
4255,Jan-75,A452372,Feb-72,Dec-74,74295,0,,Jan-76,132000,,
4255,Feb-75,A452372,Feb-72,Dec-74,78065,0,,Jan-76,132000,,
4255,Mar-75,A452372,Feb-72,Dec-74,83530,0,,Jan-76,132000,,
4255,Apr-75,A452372,Feb-72,Dec-74,88710,0,,Jan-76,132000,,
4255,May-75,A452372,Feb-72,Dec-74,94394,0,,Jan-76,132000,,
4255,Jun-75,A452372,Feb-72,Dec-74,98348,0,,Jan-76,132000,,
4255,Jul-75,A452372,Feb-72,Dec-74,102439,0,,Jan-76,132000,,
4255,Aug-75,A452372,Feb-72,Dec-74,106753,0,,Jan-76,132000,,
4255,Sep-75,A452372,Feb-72,Dec-74,111574,0,,Jan-76,132000,,
4255,Oct-75,A452372,Feb-72,Dec-74,116320,0,,Jan-76,132000,,
4255,Nov-75,A452372,Feb-72,Dec-74,120929,0,,Jan-76,132000,,
4255,Dec-75,A452372,Feb-72,Dec-74,125619,0,,Jan-76,132000,,
4255,Jan-76,A452372,Feb-72,Dec-74,130810,1,132000,Jan-76,132000,,
4255,Feb-76,A452372,Feb-72,Dec-74,133005,0,,Jan-76,132000,,
4255,Mar-76,A452372,Feb-72,Dec-74,133630,0,,Jan-76,132000,,
4255,Apr-76,A452372,Feb-72,Dec-74,134123,0,,Jan-76,132000,,
4255,May-76,A452372,Feb-72,Dec-74,134538,0,,Jan-76,132000,,
4255,Jun-76,A452372,Feb-72,Dec-74,134761,0,,Jan-76,132000,,
4255,Jul-76,A452372,Feb-72,Dec-74,134996,0,,Jan-76,132000,,
4255,Aug-76,A452372,Feb-72,Dec-74,135126,0,,Jan-76,132000,,
4255,Sep-76,A452372,Feb-72,Dec-74,135290,0,,Jan-76,132000,,
4255,Oct-76,A452372,Feb-72,Dec-74,136215,0,,Jan-76,132000,,
4255,Nov-76,A452372,Feb-72,Dec-74,136665,0,,Jan-76,132000,,
4255,Dec-76,A452372,Feb-72,Dec-74,136928,0,,Jan-76,132000,,
4255,Jan-77,A452372,Feb-72,Dec-74,137160,0,,Jan-76,132000,,
4255,Feb-77,A452372,Feb-72,Dec-74,137160,0,,Jan-76,132000,,
4255,Mar-77,A452372,Feb-72,Dec-74,137474,0,,Jan-76,132000,,
4255,Apr-77,A452372,Feb-72,Dec-74,137763,0,,Jan-76,132000,,
4255,May-77,A452372,Feb-72,Dec-74,137854,0,,Jan-76,132000,,
4255,Jun-77,A452372,Feb-72,Dec-74,139043,0,,Jan-76,132000,,
4255,Jul-77,A452372,Feb-72,Dec-74,139743,0,,Jan-76,132000,,
4255,Aug-77,A452372,Feb-72,Dec-74,141412,0,,Jan-76,132000,,
4255,Sep-77,A452372,Feb-72,Dec-74,143351,0,,Jan-76,132000,,
4255,Oct-77,A452372,Feb-72,Dec-74,143818,0,,Jan-76,132000,,
4255,Nov-77,A452372,Feb-72,Dec-74,145197,0,,Jan-76,132000,,
4255,Dec-77,A452372,Feb-72,Dec-74,147848,0,,Jan-76,132000,,
4255,Jan-78,A452372,Feb-72,Dec-74,150273,0,,Jan-76,132000,,
4255,Feb-78,A452372,Feb-72,Dec-74,152397,0,,Jan-76,132000,,
4255,Mar-78,A452372,Feb-72,Dec-74,154867,0,,Jan-76,132000,,
4255,Apr-78,A452372,Feb-72,Dec-74,157668,0,,Jan-76,132000,,
4255,May-78,A452372,Feb-72,Dec-74,160394,0,,Jan-76,132000,,
4255,Jun-78,A452372,Feb-72,Dec-74,163323,0,,Jan-76,132000,,
4255,Jul-78,A452372,Feb-72,Dec-74,165964,0,,Jan-76,132000,,
4255,Aug-78,A452372,Feb-72,Dec-74,168570,0,,Jan-76,132000,,
4255,Sep-78,A452372,Feb-72,Dec-74,171750,0,,Jan-76,132000,,
4255,Oct-78,A452372,Feb-72,Dec-74,174334,0,,Jan-76,132000,,
4255,Nov-78,A452372,Feb-72,Dec-74,177454,0,,Jan-76,132000,,
4255,Dec-78,A452372,Feb-72,Dec-74,180160,0,,Jan-76,132000,,
4255,Jan-79,A452372,Feb-72,Dec-74,182731,0,,Jan-76,132000,,
4255,Feb-79,A452372,Feb-72,Dec-74,185593,0,,Jan-76,132000,,
4255,Mar-79,A452372,Feb-72,Dec-74,188152,0,,Jan-76,132000,,
4255,Apr-79,A452372,Feb-72,Dec-74,190343,0,,Jan-76,132000,,
4255,May-79,A452372,Feb-72,Dec-74,192996,0,,Jan-76,132000,,
4255,Jun-79,A452372,Feb-72,Dec-74,195626,0,,Jan-76,132000,,
4255,Jul-79,A452372,Feb-72,Dec-74,198278,0,,Jan-76,132000,,
4255,Aug-79,A452372,Feb-72,Dec-74,200542,0,,Jan-76,132000,,
4255,Sep-79,A452372,Feb-72,Dec-74,201769,0,,Jan-76,132000,,
4255,Oct-79,A452372,Feb-72,Dec-74,202665,0,,Jan-76,132000,,
4255,Nov-79,A452372,Feb-72,Dec-74,203760,0,,Jan-76,132000,,
4255,Dec-79,A452372,Feb-72,Dec-74,204354,0,,Jan-76,132000,,
4255,Jan-80,A452372,Feb-72,Dec-74,205276,0,,Jan-76,132000,,
4255,Feb-80,A452372,Feb-72,Dec-74,206189,0,,Jan-76,132000,,
4255,Mar-80,A452372,Feb-72,Dec-74,206189,0,,Jan-76,132000,,
4255,Apr-80,A452372,Feb-72,Dec-74,210710,0,,Jan-76,132000,,
4255,May-80,A452372,Feb-72,Dec-74,215081,0,,Jan-76,132000,,
4255,Jun-80,A452372,Feb-72,Dec-74,216608,0,,Jan-76,132000,,
4255,Jul-80,A452372,Feb-72,Dec-74,219073,0,,Jan-76,132000,,
4255,Aug-80,A452372,Feb-72,Dec-74,223260,0,,Jan-76,132000,,
4255,Sep-80,A452372,Feb-72,Dec-74,226284,0,,Jan-76,132000,,
4255,Oct-80,A452372,Feb-72,Dec-74,227875,0,,Jan-76,132000,,
4255,Nov-80,A452372,Feb-72,Dec-74,229772,0,,Jan-76,132000,,
4255,Dec-80,A452372,Feb-72,Dec-74,231563,0,,Jan-76,132000,,
4255,Jan-81,A452372,Feb-72,Dec-74,233298,0,,Jan-76,132000,,
4255,Feb-81,A452372,Feb-72,Dec-74,235194,0,,Jan-76,132000,,
4255,Mar-81,A452372,Feb-72,Dec-74,236728,0,,Jan-76,132000,,
4255,Apr-81,A452372,Feb-72,Dec-74,238457,0,,Jan-76,132000,,
4255,May-81,A452372,Feb-72,Dec-74,239203,0,,Jan-76,132000,,
4255,Jun-81,A452372,Feb-72,Dec-74,239203,0,,Jan-76,132000,,
4255,Jul-81,A452372,Feb-72,Dec-74,239476,0,,Jan-76,132000,,
4255,Aug-81,A452372,Feb-72,Dec-74,241491,0,,Jan-76,132000,,
4255,Sep-81,A452372,Feb-72,Dec-74,243521,0,,Jan-76,132000,,
4255,Oct-81,A452372,Feb-72,Dec-74,245425,0,,Jan-76,132000,,
4255,Nov-81,A452372,Feb-72,Dec-74,247438,0,,Jan-76,132000,,
4255,Dec-81,A452372,Feb-72,Dec-74,248996,0,,Jan-76,132000,,
4255,Jan-82,A452372,Feb-72,Dec-74,250630,0,,Jan-76,132000,,
4255,Feb-82,A452372,Feb-72,Dec-74,252480,0,,Jan-76,132000,,
4255,Mar-82,A452372,Feb-72,Dec-74,253376,0,,Jan-76,132000,,
4255,Apr-82,A452372,Feb-72,Dec-74,254826,0,,Jan-76,132000,,
4255,May-82,A452372,Feb-72,Dec-74,256387,0,,Jan-76,132000,,
4255,Jun-82,A452372,Feb-72,Dec-74,258259,0,,Jan-76,132000,,
4255,Jul-82,A452372,Feb-72,Dec-74,260340,0,,Jan-76,132000,,
4255,Aug-82,A452372,Feb-72,Dec-74,261852,0,,Jan-76,132000,,
4255,Sep-82,A452372,Feb-72,Dec-74,263174,0,,Jan-76,132000,,
4255,Oct-82,A452372,Feb-72,Dec-74,264725,0,,Jan-76,132000,,
4255,Nov-82,A452372,Feb-72,Dec-74,266114,0,,Jan-76,132000,,
4255,Dec-82,A452372,Feb-72,Dec-74,268257,0,,Jan-76,132000,,
4255,Jan-83,A452372,Feb-72,Dec-74,269646,0,,Jan-76,132000,,
4255,Feb-83,A452372,Feb-72,Dec-74,271427,0,,Jan-76,132000,,
4255,Mar-83,A452372,Feb-72,Dec-74,273216,0,,Jan-76,132000,,
4255,Apr-83,A452372,Feb-72,Dec-74,274233,0,,Jan-76,132000,,
4255,May-83,A452372,Feb-72,Dec-74,275855,0,,Jan-76,132000,,
4255,Jun-83,A452372,Feb-72,Dec-74,277123,0,,Jan-76,132000,,
4255,Jul-83,A452372,Feb-72,Dec-74,278000,0,,Jan-76,132000,,
4255,Aug-83,A452372,Feb-72,Dec-74,279341,0,,Jan-76,132000,,
4255,Sep-83,A452372,Feb-72,Dec-74,280413,0,,Jan-76,132000,,
4255,Oct-83,A452372,Feb-72,Dec-74,281023,0,,Jan-76,132000,,
4255,Nov-83,A452372,Feb-72,Dec-74,281988,0,,Jan-76,132000,,
4255,Dec-83,A452372,Feb-72,Dec-74,282892,0,,Jan-76,132000,,
4255,Jan-84,A452372,Feb-72,Dec-74,283235,0,,Jan-76,132000,,
4255,Feb-84,A452372,Feb-72,Dec-74,283325,0,,Jan-76,132000,,
4255,Mar-84,A452372,Feb-72,Dec-74,284614,0,,Jan-76,132000,,
4255,Apr-84,A452372,Feb-72,Dec-74,285318,0,,Jan-76,132000,,
4255,May-84,A452372,Feb-72,Dec-74,286743,0,,Jan-76,132000,,
4255,Jun-84,A452372,Feb-72,Dec-74,287845,0,,Jan-76,132000,,
4255,Jul-84,A452372,Feb-72,Dec-74,288136,0,,Jan-76,132000,,
4255,Aug-84,A452372,Feb-72,Dec-74,288136,0,,Jan-76,132000,,
4255,Sep-84,A452372,Feb-72,Dec-74,288343,0,,Jan-76,132000,,
4255,Oct-84,A452372,Feb-72,Dec-74,289314,0,,Jan-76,132000,,
4255,Nov-84,A452372,Feb-72,Dec-74,290562,0,,Jan-76,132000,,
4255,Dec-84,A452372,Feb-72,Dec-74,291456,0,,Jan-76,132000,,
4255,Jan-85,A452372,Feb-72,Dec-74,292477,0,,Jan-76,132000,,
4255,Feb-85,A452372,Feb-72,Dec-74,293512,0,,Jan-76,132000,,
4255,Mar-85,A452372,Feb-72,Dec-74,294478,0,,Jan-76,132000,,
4255,Apr-85,A452372,Feb-72,Dec-74,295130,0,,Jan-76,132000,,
4255,May-85,A452372,Feb-72,Dec-74,297692,0,,Jan-76,132000,,
4256,Dec-74,A452372,Feb-72,Dec-74,69944,0,,Sep-77,140500,,
4256,Jan-75,A452372,Feb-72,Dec-74,71460,0,,Sep-77,140500,,
4256,Feb-75,A452372,Feb-72,Dec-74,74332,0,,Sep-77,140500,,
4256,Mar-75,A452372,Feb-72,Dec-74,77725,0,,Sep-77,140500,,
4256,Apr-75,A452372,Feb-72,Dec-74,80746,0,,Sep-77,140500,,
4256,May-75,A452372,Feb-72,Dec-74,80929,0,,Sep-77,140500,,
4256,Jun-75,A452372,Feb-72,Dec-74,83913,0,,Sep-77,140500,,
4256,Jul-75,A452372,Feb-72,Dec-74,86734,0,,Sep-77,140500,,
4256,Aug-75,A452372,Feb-72,Dec-74,89595,0,,Sep-77,140500,,
4256,Sep-75,A452372,Feb-72,Dec-74,92379,0,,Sep-77,140500,,
4256,Oct-75,A452372,Feb-72,Dec-74,94393,0,,Sep-77,140500,,
4256,Nov-75,A452372,Feb-72,Dec-74,96875,0,,Sep-77,140500,,
4256,Dec-75,A452372,Feb-72,Dec-74,99099,0,,Sep-77,140500,,
4256,Jan-76,A452372,Feb-72,Dec-74,101037,0,,Sep-77,140500,,
4256,Feb-76,A452372,Feb-72,Dec-74,101731,0,,Sep-77,140500,,
4256,Mar-76,A452372,Feb-72,Dec-74,103690,0,,Sep-77,140500,,
4256,Apr-76,A452372,Feb-72,Dec-74,106169,0,,Sep-77,140500,,
4256,May-76,A452372,Feb-72,Dec-74,108242,0,,Sep-77,140500,,
4256,Jun-76,A452372,Feb-72,Dec-74,110363,0,,Sep-77,140500,,
4256,Jul-76,A452372,Feb-72,Dec-74,112519,0,,Sep-77,140500,,
4256,Aug-76,A452372,Feb-72,Dec-74,114536,0,,Sep-77,140500,,
4256,Sep-76,A452372,Feb-72,Dec-74,116766,0,,Sep-77,140500,,
4256,Oct-76,A452372,Feb-72,Dec-74,119035,0,,Sep-77,140500,,
4256,Nov-76,A452372,Feb-72,Dec-74,121001,0,,Sep-77,140500,,
4256,Dec-76,A452372,Feb-72,Dec-74,122880,0,,Sep-77,140500,,
4256,Jan-77,A452372,Feb-72,Dec-74,124987,0,,Sep-77,140500,,
4256,Feb-77,A452372,Feb-72,Dec-74,127099,0,,Sep-77,140500,,
4256,Mar-77,A452372,Feb-72,Dec-74,129054,0,,Sep-77,140500,,
4256,Apr-77,A452372,Feb-72,Dec-74,131410,0,,Sep-77,140500,,
4256,May-77,A452372,Feb-72,Dec-74,133799,0,,Sep-77,140500,,
4256,Jun-77,A452372,Feb-72,Dec-74,136340,0,,Sep-77,140500,,
4256,Jul-77,A452372,Feb-72,Dec-74,138659,0,,Sep-77,140500,,
4256,Aug-77,A452372,Feb-72,Dec-74,139934,0,,Sep-77,140500,,
4256,Sep-77,A452372,Feb-72,Dec-74,142004,1,140500,Sep-77,140500,,
4256,Oct-77,A452372,Feb-72,Dec-74,143894,0,,Sep-77,140500,,
4256,Nov-77,A452372,Feb-72,Dec-74,146229,0,,Sep-77,140500,,
4256,Dec-77,A452372,Feb-72,Dec-74,148705,0,,Sep-77,140500,,
4256,Jan-78,A452372,Feb-72,Dec-74,151374,0,,Sep-77,140500,,
4256,Feb-78,A452372,Feb-72,Dec-74,153281,0,,Sep-77,140500,,
4256,Mar-78,A452372,Feb-72,Dec-74,155738,0,,Sep-77,140500,,
4256,Apr-78,A452372,Feb-72,Dec-74,156242,0,,Sep-77,140500,,
4256,May-78,A452372,Feb-72,Dec-74,156457,0,,Sep-77,140500,,
4256,Jun-78,A452372,Feb-72,Dec-74,158303,0,,Sep-77,140500,,
4256,Jul-78,A452372,Feb-72,Dec-74,160916,0,,Sep-77,140500,,
4256,Aug-78,A452372,Feb-72,Dec-74,163373,0,,Sep-77,140500,,
4256,Sep-78,A452372,Feb-72,Dec-74,165893,0,,Sep-77,140500,,
4256,Oct-78,A452372,Feb-72,Dec-74,168423,0,,Sep-77,140500,,
4256,Nov-78,A452372,Feb-72,Dec-74,171134,0,,Sep-77,140500,,
4256,Dec-78,A452372,Feb-72,Dec-74,174000,0,,Sep-77,140500,,
4256,Jan-79,A452372,Feb-72,Dec-74,176465,0,,Sep-77,140500,,
4256,Feb-79,A452372,Feb-72,Dec-74,179229,0,,Sep-77,140500,,
4256,Mar-79,A452372,Feb-72,Dec-74,181763,0,,Sep-77,140500,,
4256,Apr-79,A452372,Feb-72,Dec-74,183698,0,,Sep-77,140500,,
4256,May-79,A452372,Feb-72,Dec-74,185763,0,,Sep-77,140500,,
4256,Jun-79,A452372,Feb-72,Dec-74,187912,0,,Sep-77,140500,,
4256,Jul-79,A452372,Feb-72,Dec-74,190291,0,,Sep-77,140500,,
4256,Aug-79,A452372,Feb-72,Dec-74,192643,0,,Sep-77,140500,,
4256,Sep-79,A452372,Feb-72,Dec-74,195014,0,,Sep-77,140500,,
4256,Oct-79,A452372,Feb-72,Dec-74,195639,0,,Sep-77,140500,,
4256,Nov-79,A452372,Feb-72,Dec-74,195747,0,,Sep-77,140500,,
4256,Dec-79,A452372,Feb-72,Dec-74,195769,0,,Sep-77,140500,,
4256,Jan-80,A452372,Feb-72,Dec-74,195804,0,,Sep-77,140500,,
4256,Feb-80,A452372,Feb-72,Dec-74,197049,0,,Sep-77,140500,,
4256,Mar-80,A452372,Feb-72,Dec-74,199251,0,,Sep-77,140500,,
4256,Apr-80,A452372,Feb-72,Dec-74,203900,0,,Sep-77,140500,,
4256,May-80,A452372,Feb-72,Dec-74,208523,0,,Sep-77,140500,,
4256,Jun-80,A452372,Feb-72,Dec-74,210512,0,,Sep-77,140500,,
4256,Jul-80,A452372,Feb-72,Dec-74,213891,0,,Sep-77,140500,,
4256,Aug-80,A452372,Feb-72,Dec-74,216070,0,,Sep-77,140500,,
4256,Sep-80,A452372,Feb-72,Dec-74,218168,0,,Sep-77,140500,,
4256,Oct-80,A452372,Feb-72,Dec-74,219304,0,,Sep-77,140500,,
4256,Nov-80,A452372,Feb-72,Dec-74,221279,0,,Sep-77,140500,,
4256,Dec-80,A452372,Feb-72,Dec-74,223071,0,,Sep-77,140500,,
4256,Jan-81,A452372,Feb-72,Dec-74,224730,0,,Sep-77,140500,,
4256,Feb-81,A452372,Feb-72,Dec-74,226654,0,,Sep-77,140500,,
4256,Mar-81,A452372,Feb-72,Dec-74,227542,0,,Sep-77,140500,,
4256,Apr-81,A452372,Feb-72,Dec-74,228541,0,,Sep-77,140500,,
4256,May-81,A452372,Feb-72,Dec-74,228887,0,,Sep-77,140500,,
4256,Jun-81,A452372,Feb-72,Dec-74,228887,0,,Sep-77,140500,,
4256,Jul-81,A452372,Feb-72,Dec-74,228973,0,,Sep-77,140500,,
4256,Aug-81,A452372,Feb-72,Dec-74,230370,0,,Sep-77,140500,,
4256,Sep-81,A452372,Feb-72,Dec-74,232438,0,,Sep-77,140500,,
4256,Oct-81,A452372,Feb-72,Dec-74,235310,0,,Sep-77,140500,,
4256,Nov-81,A452372,Feb-72,Dec-74,237111,0,,Sep-77,140500,,
4256,Dec-81,A452372,Feb-72,Dec-74,238669,0,,Sep-77,140500,,
4256,Jan-82,A452372,Feb-72,Dec-74,240215,0,,Sep-77,140500,,
4256,Feb-82,A452372,Feb-72,Dec-74,241972,0,,Sep-77,140500,,
4256,Mar-82,A452372,Feb-72,Dec-74,244605,0,,Sep-77,140500,,
4256,Apr-82,A452372,Feb-72,Dec-74,244605,0,,Sep-77,140500,,
4256,May-82,A452372,Feb-72,Dec-74,246238,0,,Sep-77,140500,,
4256,Jun-82,A452372,Feb-72,Dec-74,247676,0,,Sep-77,140500,,
4256,Jul-82,A452372,Feb-72,Dec-74,249207,0,,Sep-77,140500,,
4256,Aug-82,A452372,Feb-72,Dec-74,250785,0,,Sep-77,140500,,
4256,Sep-82,A452372,Feb-72,Dec-74,252313,0,,Sep-77,140500,,
4256,Oct-82,A452372,Feb-72,Dec-74,253981,0,,Sep-77,140500,,
4256,Nov-82,A452372,Feb-72,Dec-74,254486,0,,Sep-77,140500,,
4256,Dec-82,A452372,Feb-72,Dec-74,256042,0,,Sep-77,140500,,
4256,Jan-83,A452372,Feb-72,Dec-74,257267,0,,Sep-77,140500,,
4256,Feb-83,A452372,Feb-72,Dec-74,258771,0,,Sep-77,140500,,
4256,Mar-83,A452372,Feb-72,Dec-74,260550,0,,Sep-77,140500,,
4256,Apr-83,A452372,Feb-72,Dec-74,261448,0,,Sep-77,140500,,
4256,May-83,A452372,Feb-72,Dec-74,262762,0,,Sep-77,140500,,
4256,Jun-83,A452372,Feb-72,Dec-74,263597,0,,Sep-77,140500,,
4256,Jul-83,A452372,Feb-72,Dec-74,264510,0,,Sep-77,140500,,
4256,Aug-83,A452372,Feb-72,Dec-74,265010,0,,Sep-77,140500,,
4256,Sep-83,A452372,Feb-72,Dec-74,265488,0,,Sep-77,140500,,
4256,Oct-83,A452372,Feb-72,Dec-74,266134,0,,Sep-77,140500,,
4256,Nov-83,A452372,Feb-72,Dec-74,267238,0,,Sep-77,140500,,
4256,Dec-83,A452372,Feb-72,Dec-74,268263,0,,Sep-77,140500,,
4256,Jan-84,A452372,Feb-72,Dec-74,269405,0,,Sep-77,140500,,
4256,Feb-84,A452372,Feb-72,Dec-74,271261,0,,Sep-77,140500,,
4256,Mar-84,A452372,Feb-72,Dec-74,271592,0,,Sep-77,140500,,
4256,Apr-84,A452372,Feb-72,Dec-74,272036,0,,Sep-77,140500,,
4256,May-84,A452372,Feb-72,Dec-74,273093,0,,Sep-77,140500,,
4256,Jun-84,A452372,Feb-72,Dec-74,273474,0,,Sep-77,140500,,
4256,Jul-84,A452372,Feb-72,Dec-74,274119,0,,Sep-77,140500,,
4256,Aug-84,A452372,Feb-72,Dec-74,274272,0,,Sep-77,140500,,
4256,Sep-84,A452372,Feb-72,Dec-74,275384,0,,Sep-77,140500,,
4256,Oct-84,A452372,Feb-72,Dec-74,276114,0,,Sep-77,140500,,
4256,Nov-84,A452372,Feb-72,Dec-74,277041,0,,Sep-77,140500,,
4256,Dec-84,A452372,Feb-72,Dec-74,278072,0,,Sep-77,140500,,
4256,Jan-85,A452372,Feb-72,Dec-74,278974,0,,Sep-77,140500,,
4256,Feb-85,A452372,Feb-72,Dec-74,279820,0,,Sep-77,140500,,
4256,Mar-85,A452372,Feb-72,Dec-74,281116,0,,Sep-77,140500,,
4256,Apr-85,A452372,Feb-72,Dec-74,281792,0,,Sep-77,140500,,
4256,May-85,A452372,Feb-72,Dec-74,282926,0,,Sep-77,140500,,
4287,Dec-74,A452374,Oct-74,Dec-74,2633,0,,Nov-84,224000,,
4287,Jan-75,A452374,Oct-74,Dec-74,5968,0,,Nov-84,224000,,
4287,Feb-75,A452374,Oct-74,Dec-74,9626,0,,Nov-84,224000,,
